title,rev_id,prediction
"Pleasant Valley Township, Potter County, Pennsylvania",1175382873,Stub
"Millstone Township, Elk County, Pennsylvania",1175956743,Stub
"St. Clairsville, Pennsylvania",1158105314,C
"Sylvania Township, Potter County, Pennsylvania",1175378152,Stub
"Stewardson Township, Potter County, Pennsylvania",1175378419,Stub
"New Morgan, Pennsylvania",1173398115,GA
"Haysville, Pennsylvania",1169003999,C
"Worthville, Pennsylvania",1159224438,C
"Driftwood, Pennsylvania",1157356579,GA
"Cherry Valley, Pennsylvania",1177178081,C
"Glasgow, Pennsylvania",1176387224,C
"Pine Township, Clearfield County, Pennsylvania",1167496039,C
"Ohiopyle, Pennsylvania",1175004747,C
"New Washington, Pennsylvania",1157444650,C
"Brady Township, Clarion County, Pennsylvania",1173812980,C
"Cold Spring Township, Lebanon County, Pennsylvania",1166756119,GA
"Grugan Township, Clinton County, Pennsylvania",1172275988,C
"Elk Township, Tioga County, Pennsylvania",1098575890,C
"Smicksburg, Pennsylvania",1167264451,GA
"Callimont, Pennsylvania",1142073158,GA
"Green Hills, Pennsylvania",1173320421,GA
"West Keating Township, Clinton County, Pennsylvania",1175371053,Stub
"Seven Springs, Pennsylvania",1167966327,GA
"S.N.P.J., Pennsylvania",1169508669,Start
"Valley-Hi, Pennsylvania",1158116887,GA
"East Keating Township, Clinton County, Pennsylvania",1166990854,Start
"Centralia, Pennsylvania",1180108649,B
"Barrington, Rhode Island",1180367555,FA
"Bristol, Rhode Island",1168873557,C
"Burrillville, Rhode Island",1166429568,C
"Central Falls, Rhode Island",1171281831,GA
"Charlestown, Rhode Island",1166017656,C
"Coventry, Rhode Island",1166018983,C
"Cranston, Rhode Island",1179393771,C
"Cumberland, Rhode Island",1175418976,C
"East Greenwich, Rhode Island",1173635201,GA
"East Providence, Rhode Island",1165647685,C
"Exeter, Rhode Island",1166067954,C
"Foster, Rhode Island",1166068529,C
"Glocester, Rhode Island",1166069508,C
"Hopkinton, Rhode Island",1179105298,C
"Jamestown, Rhode Island",1166181853,C
"Johnston, Rhode Island",1179386686,GA
"Lincoln, Rhode Island",1166206000,C
"Little Compton, Rhode Island",1180127305,GA
"Middletown, Rhode Island",1159330804,C
"Narragansett, Rhode Island",1176559969,C
"Newport, Rhode Island",1178903145,B
"New Shoreham, Rhode Island",1175340460,Start
"North Kingstown, Rhode Island",1166209747,C
"North Providence, Rhode Island",1169406070,C
"North Smithfield, Rhode Island",1174366045,GA
"Pawtucket, Rhode Island",1180510187,C
"Portsmouth, Rhode Island",1174969116,C
"Providence, Rhode Island",1180302486,GA
"Richmond, Rhode Island",1174772280,C
"Scituate, Rhode Island",1175333616,C
"Smithfield, Rhode Island",1175433016,GA
"South Kingstown, Rhode Island",1170595793,C
"Tiverton, Rhode Island",1170199985,GA
"Warren, Rhode Island",1147835384,C
"Warwick, Rhode Island",1176624990,GA
"Westerly, Rhode Island",1177666846,C
"West Greenwich, Rhode Island",1166333091,C
"West Warwick, Rhode Island",1176637094,GA
"Woonsocket, Rhode Island",1166519980,GA
"Abbeville, South Carolina",1180087605,GA
"Aiken, South Carolina",1180468401,GA
"Allendale, South Carolina",1171384685,C
"Anderson, South Carolina",1180468441,C
"Andrews, South Carolina",1171384886,C
"Arcadia Lakes, South Carolina",1171384944,Start
"Atlantic Beach, South Carolina",1171385222,C
"Awendaw, South Carolina",1176805820,C
"Aynor, South Carolina",1166014888,GA
"Bamberg, South Carolina",1165508315,GA
"Barnwell, South Carolina",1173607072,C
"Batesburg-Leesville, South Carolina",1166015130,C
"Beaufort, South Carolina",1180354686,C
"Belton, South Carolina",1176697214,C
"Bennettsville, South Carolina",1165535652,C
"Bethune, South Carolina",1166015604,C
"Bishopville, South Carolina",1171385507,C
"Blacksburg, South Carolina",1179513286,GA
"Blackville, South Carolina",1171385580,C
"Blenheim, South Carolina",1171385667,C
"Bluffton, South Carolina",1180467826,GA
"Blythewood, South Carolina",1171096507,C
"Bonneau, South Carolina",1171385911,GA
"Bowman, South Carolina",1178578073,C
"Branchville, South Carolina",1171386014,C
"Briarcliffe Acres, South Carolina",1171386111,C
"Brunson, South Carolina",1171386166,GA
"Burnettown, South Carolina",1171386760,GA
"Calhoun Falls, South Carolina",1171386821,C
"Camden, South Carolina",1160084153,C
"Cameron, South Carolina",1166017095,GA
"Campobello, South Carolina",1166017123,C
"Carlisle, South Carolina",1166017281,GA
"Cayce, South Carolina",1165538670,GA
"Central, South Carolina",1176758055,C
"Central Pacolet, South Carolina",1166017575,Start
"Chapin, South Carolina",1172037268,C
"Charleston, South Carolina",1180460642,GA
"Cheraw, South Carolina",1180005658,C
"Chesnee, South Carolina",1179786281,GA
"Chester, South Carolina",1175990710,GA
"Chesterfield, South Carolina",1172037346,C
"Clemson, South Carolina",1165966294,GA
"Clinton, South Carolina",1165644476,GA
"Clio, South Carolina",1172037445,C
"Clover, South Carolina",1175061317,GA
"Columbia, South Carolina",1180460676,GA
"Conway, South Carolina",1180467783,GA
"Cope, South Carolina",1180399071,GA
"Cordova, South Carolina",1172037728,C
"Cottageville, South Carolina",1172037759,GA
"Coward, South Carolina",1166018999,C
"Cowpens, South Carolina",1166019014,GA
"Cross Hill, South Carolina",1172037809,GA
"Darlington, South Carolina",1176431365,GA
"Denmark, South Carolina",1174435324,C
"Dillon, South Carolina",1179530014,C
"Donalds, South Carolina",1166066998,GA
"Due West, South Carolina",1166067099,GA
"Duncan, South Carolina",1166067120,C
"Easley, South Carolina",1165647586,C
"Eastover, South Carolina",1172038277,C
"Edgefield, South Carolina",1174793970,C
"Edisto Beach, South Carolina",1169360916,GA
"Ehrhardt, South Carolina",1166067532,GA
"Elgin, Kershaw County, South Carolina",1171099044,GA
"Elko, South Carolina",1159238558,GA
"Elloree, South Carolina",1174368021,C
"Estill, South Carolina",1172168671,C
"Eutawville, South Carolina",1172168721,GA
"Fairfax, South Carolina",1172168793,GA
"Florence, South Carolina",1180470079,B
"Folly Beach, South Carolina",1165747053,C
"Forest Acres, South Carolina",1177518105,C
"Fort Lawn, South Carolina",1172168823,GA
"Fort Mill, South Carolina",1180468350,GA
"Fountain Inn, South Carolina",1175668354,C
"Furman, South Carolina",1172168915,GA
"Gaffney, South Carolina",1177513690,C
"Gaston, South Carolina",1172168986,C
"Georgetown, South Carolina",1180346541,C
"Gifford, South Carolina",1172169031,C
"Gilbert, South Carolina",1172169067,GA
"Goose Creek, South Carolina",1180460892,C
"Govan, South Carolina",1172169090,GA
"Gray Court, South Carolina",1172169118,C
"Great Falls, South Carolina",1175867411,C
"Greeleyville, South Carolina",1166069788,GA
"Greenville, South Carolina",1180460847,GA
"Greenwood, South Carolina",1169656482,C
"Greer, South Carolina",1180460926,GA
"Hampton, South Carolina",1175844527,GA
"Hanahan, South Carolina",1169993521,C
"Hardeeville, South Carolina",1165749196,C
"Harleyville, South Carolina",1172198759,GA
"Hartsville, South Carolina",1179559876,B
"Heath Springs, South Carolina",1174007173,C
"Hemingway, South Carolina",1172242969,C
"Hickory Grove, South Carolina",1172243004,C
"Hilda, South Carolina",1172243054,GA
"Hilton Head Island, South Carolina",1180464232,GA
"Hodges, South Carolina",1172243297,C
"Holly Hill, South Carolina",1179188075,C
"Hollywood, South Carolina",1166181291,C
"Honea Path, South Carolina",1166181335,C
"Inman, South Carolina",1165750836,C
"Irmo, South Carolina",1176444911,C
"Isle of Palms, South Carolina",1159458768,C
"Iva, South Carolina",1166181773,C
"Jackson, South Carolina",1173679744,C
"James Island, South Carolina",1141260513,C
"Jamestown, South Carolina",1173679980,GA
"Jefferson, South Carolina",1166181968,C
"Jenkinsville, South Carolina",1166181982,Start
"Johnsonville, South Carolina",1165751231,C
"Johnston, South Carolina",1173680205,C
"Jonesville, South Carolina",1166182101,C
"Kershaw, South Carolina",1166182321,GA
"Kiawah Island, South Carolina",1173680853,GA
"Kingstree, South Carolina",1180561591,GA
"Kline, South Carolina",1173682291,C
"Lake City, South Carolina",1179597052,GA
"Lake View, South Carolina",1173682412,GA
"Lamar, South Carolina",1179987874,C
"Lancaster, South Carolina",1165752940,C
"Landrum, South Carolina",1165752955,C
"Lane, South Carolina",1173682565,C
"Latta, South Carolina",1173682682,GA
"Laurens, South Carolina",1174658343,GA
"Lexington, South Carolina",1173683075,GA
"Liberty, South Carolina",1180604680,GA
"Lincolnville, South Carolina",1173683466,C
"Little Mountain, South Carolina",1173683843,C
"Livingston, South Carolina",1173683929,Start
"Lockhart, South Carolina",1177926425,C
"Lodge, South Carolina",1173684002,Start
"Loris, South Carolina",1165891378,C
"Lowndesville, South Carolina",1173684067,GA
"Lowrys, South Carolina",1173684105,GA
"Luray, South Carolina",1173684139,C
"Lyman, South Carolina",1172044185,GA
"Lynchburg, South Carolina",1173684181,C
"McBee, South Carolina",1159461933,C
"McClellanville, South Carolina",1175708970,C
"McColl, South Carolina",1171664560,GA
"McConnells, South Carolina",1173688603,C
"McCormick, South Carolina",1173704533,C
"Manning, South Carolina",1165892002,C
"Marion, South Carolina",1179734018,C
"Mauldin, South Carolina",1180468524,GA
"Mayesville, South Carolina",1173688206,GA
"Meggett, South Carolina",1173704577,C
"Moncks Corner, South Carolina",1177941057,GA
"Monetta, South Carolina",1173704807,C
"Mount Croghan, South Carolina",1166208709,C
"Mount Pleasant, South Carolina",1180460737,B
"Mullins, South Carolina",1165894730,C
"Myrtle Beach, South Carolina",1180471605,GA
"Neeses, South Carolina",1173705227,Start
"Newberry, South Carolina",1167621361,C
"New Ellenton, South Carolina",1165895189,C
"Nichols, South Carolina",1173705418,C
"Ninety Six, South Carolina",1173705157,GA
"Norris, South Carolina",1173705465,Start
"North, South Carolina",1177411131,C
"North Augusta, South Carolina",1153472951,C
"North Charleston, South Carolina",1180460697,GA
"North Myrtle Beach, South Carolina",1171116946,C
"Norway, South Carolina",1173705547,GA
"Olanta, South Carolina",1173705634,GA
"Olar, South Carolina",1173788497,C
"Orangeburg, South Carolina",1179788348,C
"Pacolet, South Carolina",1166210838,C
"Pageland, South Carolina",1176139247,C
"Pamplico, South Carolina",1168445221,GA
"Parksville, South Carolina",1173788543,Start
"Patrick, South Carolina",1173788565,C
"Pawleys Island, South Carolina",1177459114,GA
"Paxville, South Carolina",1173788684,GA
"Peak, South Carolina",1176017897,C
"Pelion, South Carolina",1173788808,C
"Pelzer, South Carolina",1173788900,GA
"Pendleton, South Carolina",1173789022,GA
"Perry, South Carolina",1173789066,C
"Pickens, South Carolina",1170909528,C
"Pine Ridge, South Carolina",1173789096,Start
"Pinewood, South Carolina",1166211431,C
"Plum Branch, South Carolina",1173789161,Start
"Pomaria, South Carolina",1173789392,C
"Port Royal, South Carolina",1166229237,C
"Prosperity, South Carolina",1166229462,C
"Quinby, South Carolina",1172037860,Start
"Ravenel, South Carolina",1173789445,C
"Reevesville, South Carolina",1175841633,C
"Reidville, South Carolina",1166229729,GA
"Richburg, South Carolina",1173789628,GA
"Ridgeland, South Carolina",1173789729,C
"Ridge Spring, South Carolina",1144660262,C
"Ridgeville, South Carolina",1173794289,GA
"Ridgeway, South Carolina",1177355074,GA
"Rock Hill, South Carolina",1180460825,GA
"Rockville, South Carolina",1173794348,C
"Rowesville, South Carolina",1173835023,C
"Ruby, South Carolina",1173835090,GA
"St. George, South Carolina",1172182385,C
"St. Matthews, South Carolina",1172182603,C
"St. Stephen, South Carolina",1172185017,C
"Salem, South Carolina",1166230582,GA
"Salley, South Carolina",1173835197,GA
"Saluda, South Carolina",1173835258,C
"Santee, South Carolina",1173835329,C
"Scotia, South Carolina",1173835373,C
"Scranton, South Carolina",1173835459,C
"Seabrook Island, South Carolina",1179049350,C
"Sellers, South Carolina",1173835645,Start
"Seneca, South Carolina",1180293591,GA
"Sharon, South Carolina",1173835887,C
"Silverstreet, South Carolina",1166231370,C
"Simpsonville, South Carolina",1180468657,GA
"Six Mile, South Carolina",1173836083,C
"Smoaks, South Carolina",1180457977,Start
"Smyrna, South Carolina",1166231477,GA
"Snelling, South Carolina",1173836299,GA
"Society Hill, South Carolina",1177310004,GA
"South Congaree, South Carolina",1173835944,C
"Spartanburg, South Carolina",1180468759,B
"Springdale, Lexington County, South Carolina",1166330004,C
"Springfield, South Carolina",1173836430,C
"Starr, South Carolina",1173836492,C
"Stuckey, South Carolina",1173836579,Start
"Sullivan's Island, South Carolina",1176294906,GA
"Summerton, South Carolina",1166330790,GA
"Summerville, South Carolina",1180460858,C
"Summit, South Carolina",1173836689,Start
"Sumter, South Carolina",1180460906,GA
"Surfside Beach, South Carolina",1173836777,C
"Swansea, South Carolina",1173836858,C
"Sycamore, South Carolina",1173839102,Start
"Tatum, South Carolina",1159470455,C
"Tega Cay, South Carolina",1172815958,GA
"Timmonsville, South Carolina",1175038123,GA
"Travelers Rest, South Carolina",1175814640,GA
"Trenton, South Carolina",1175038211,GA
"Troy, South Carolina",1175038248,GA
"Turbeville, South Carolina",1175038302,C
"Ulmer, South Carolina",1166331841,GA
"Union, South Carolina",1159471564,C
"Vance, South Carolina",1175038427,C
"Van Wyck, South Carolina",1166332031,Start
"Varnville, South Carolina",1166332079,C
"Wagener, South Carolina",1175038474,C
"Walhalla, South Carolina",1165906455,GA
"Walterboro, South Carolina",1180231262,C
"Ward, South Carolina",1175038492,C
"Ware Shoals, South Carolina",1177926801,GA
"Waterloo, South Carolina",1175212528,C
"Wellford, South Carolina",1180488581,C
"West Columbia, South Carolina",1165907124,GA
"Westminster, South Carolina",1175942012,GA
"West Pelzer, South Carolina",1175212590,C
"West Union, South Carolina",1173835790,C
"Whitmire, South Carolina",1175212621,GA
"Williams, South Carolina",1175212647,GA
"Williamston, South Carolina",1177567907,C
"Williston, South Carolina",1175212738,C
"Windsor, South Carolina",1175212760,GA
"Winnsboro, South Carolina",1175212836,GA
"Woodford, South Carolina",1175212864,Start
"Woodruff, South Carolina",1175707504,GA
"Yemassee, South Carolina",1179657624,C
"York, South Carolina",1165908643,C
"Sioux Falls, South Dakota",1178190384,B
"Rapid City, South Dakota",1177934091,B
"Aberdeen, South Dakota",1180527191,C
"Brookings, South Dakota",1178166068,C
"Watertown, South Dakota",1172862269,C
"Mitchell, South Dakota",1171733804,C
"Yankton, South Dakota",1171162926,C
"Huron, South Dakota",1166336863,C
"Pierre, South Dakota",1180285522,C
"Spearfish, South Dakota",1179986738,C
"Box Elder, South Dakota",1170874703,C
"Vermillion, South Dakota",1174945552,C
"Brandon, South Dakota",1171239578,C
"Harrisburg, South Dakota",1171201054,GA
"Sturgis, South Dakota",1170916569,C
"Tea, South Dakota",1171197727,C
"Madison, South Dakota",1171372481,C
"Belle Fourche, South Dakota",1170925062,C
"Dell Rapids, South Dakota",1171241543,C
"Hot Springs, South Dakota",1170830242,GA
"Milbank, South Dakota",1171497594,C
"Hartford, South Dakota",1171244782,C
"Mobridge, South Dakota",1174334704,C
"Canton, South Dakota",1171201857,GA
"Summerset, South Dakota",1170920313,C
"North Sioux City, South Dakota",1172729775,C
"Lead, South Dakota",1177725036,C
"Winner, South Dakota",1171025306,GA
"Chamberlain, South Dakota",1174450995,C
"Lennox, South Dakota",1171200436,C
"Sisseton, South Dakota",1171506388,C
"Flandreau, South Dakota",1171385870,C
"Volga, South Dakota",1171402193,C
"Redfield, South Dakota",1171840893,C
"Fort Pierre, South Dakota",1175597116,C
"Beresford, South Dakota",1175463097,C
"Elk Point, South Dakota",1171223871,C
"Springfield, South Dakota",1171073832,C
"Custer, South Dakota",1172101838,C
"Webster, South Dakota",1171549348,C
"Parkston, South Dakota",1178604813,C
"Wagner, South Dakota",1171044690,C
"Groton, South Dakota",1171874206,C
"Crooks, South Dakota",1171241028,C
"Salem, South Dakota",1177308782,C
"Miller, South Dakota",1175588488,C
"Baltic, South Dakota",1171241404,C
"Freeman, South Dakota",1171332325,C
"Platte, South Dakota",1171042898,GA
"Deadwood, South Dakota",1180300285,C
"Eagle Butte, South Dakota",1176600278,C
"Clear Lake, South Dakota",1171489620,C
"Parker, South Dakota",1171101760,C
"Britton, South Dakota",1171525153,C
"Gregory, South Dakota",1171031488,GA
"Garretson, South Dakota",1171244225,C
"Clark, South Dakota",1171571762,GA
"Lemmon, South Dakota",1174419714,C
"Mission, South Dakota",1172454581,C
"Aurora, South Dakota",1171408728,C
"Gettysburg, South Dakota",1172182727,GA
"Tyndall, South Dakota",1179979267,C
"De Smet, South Dakota",1173476013,C
"Piedmont, South Dakota",1170915163,C
"Hill City, South Dakota",1170876007,GA
"Ipswich, South Dakota",1171937622,C
"Centerville, South Dakota",1171099589,GA
"Worthing, South Dakota",1171197084,C
"Martin, South Dakota",1170743186,C
"Arlington, South Dakota",1171407732,C
"Whitewood, South Dakota",1165907547,C
"Valley Springs, South Dakota",1171245465,C
"Marion, South Dakota",1171100973,C
"Howard, South Dakota",1171366725,GA
"Faulkton, South Dakota",1172017900,GA
"Viborg, South Dakota",1171102580,C
"Eureka, South Dakota",1174400706,C
"Scotland, South Dakota",1171050960,C
"Alcester, South Dakota",1171552153,C
"Plankinton, South Dakota",1171737660,GA
"Elkton, South Dakota",1171401451,C
"Edgemont, South Dakota",1170829431,GA
"Wessington Springs, South Dakota",1171747235,C
"Estelline, South Dakota",1171581988,C
"Philip, South Dakota",1172500799,GA
"Colton, South Dakota",1171240138,C
"Castlewood, South Dakota",1171581331,C
"Wall, South Dakota",1170880689,C
"Armour, South Dakota",1171733277,C
"Lake Andes, South Dakota",1171042344,C
"Woonsocket, South Dakota",1171727095,C
"Onida, South Dakota",1172079309,C
"Alexandria, South Dakota",1177215886,C
"Colman, South Dakota",1171384660,C
"Canistota, South Dakota",1171252050,C
"Highmore, South Dakota",1172030290,GA
"Menno, South Dakota",1171335878,C
"New Underwood, South Dakota",1170876684,C
"Selby, South Dakota",1172205870,C
"Lake Preston, South Dakota",1171688688,C
"Newell, South Dakota",1170922122,GA
"Humboldt, South Dakota",1171247216,C
"Lake Norden, South Dakota",1171582791,C
"Avon, South Dakota",1171050082,C
"Burke, South Dakota",1171030569,C
"Kimball, South Dakota",1171743231,C
"Tripp, South Dakota",1171334639,C
"McLaughlin, South Dakota",1172213672,C
"Corsica, South Dakota",1171733745,C
"Kadoka, South Dakota",1171891175,C
"White, South Dakota",1171402796,C
"White River, South Dakota",1172264728,C
"Bridgewater, South Dakota",1171253522,C
"Timber Lake, South Dakota",1172220382,C
"Dupree, South Dakota",1172502484,C
"Emery, South Dakota",1177020961,C
"Waubay, South Dakota",1171548570,C
"Bowdle, South Dakota",1171935444,C
"Warner, South Dakota",1171900474,GA
"Bryant, South Dakota",1171578724,C
"Montrose, South Dakota",1171252555,C
"St. Francis, South Dakota",1171010714,C
"Mount Vernon, South Dakota",1171731568,GA
"Presho, South Dakota",1172033140,C
"Murdo, South Dakota",1172261740,C
"Wolsey, South Dakota",1171722656,GA
"Jefferson, South Dakota",1176983276,C
"Leola, South Dakota",1171923715,C
"Irene, South Dakota",1171094315,C
"Wilmot, South Dakota",1171506978,C
"Big Stone City, South Dakota",1171494376,C
"Tabor, South Dakota",1171075720,C
"White Lake, South Dakota",1171738183,GA
"Herreid, South Dakota",1172188965,C
"Hayti, South Dakota",1171583356,C
"Oacoma, South Dakota",1172034925,C
"Hermosa, South Dakota",1170867271,C
"Hurley, South Dakota",1171100380,C
"Gayville, South Dakota",1171085597,C
"Hoven, South Dakota",1172183355,C
"Rosholt, South Dakota",1171515002,C
"Faith, South Dakota",1174341362,C
"Ethan, South Dakota",1171732154,C
"Buffalo, South Dakota",1174066077,C
"Wakonda, South Dakota",1171095552,C
"Blunt, South Dakota",1172076316,C
"Florence, South Dakota",1171567616,C
"Hudson, South Dakota",1171202349,C
"Colome, South Dakota",1171024446,C
"Stickney, South Dakota",1171738712,GA
"Veblen, South Dakota",1171525630,C
"Chancellor, South Dakota",1171190157,C
"Bison, South Dakota",1172507064,GA
"Iroquois, South Dakota",1171690541,C
"Bristol, South Dakota",1171532469,C
"Kennebec, South Dakota",1172034031,C
"Langford, South Dakota",1171526788,C
"Summit, South Dakota",1174450659,C
"Roscoe, South Dakota",1172011730,C
"Willow Lake, South Dakota",1171572118,GA
"Henry, South Dakota",1171568145,C
"Bonesteel, South Dakota",1171029965,C
"Egan, South Dakota",1171385138,C
"Gary, South Dakota",1171490714,C
"Keystone, South Dakota",1170881829,C
"Pukwana, South Dakota",1171743730,C
"New Effington, South Dakota",1171508823,C
"Pollock, South Dakota",1172190550,C
"Pickstown, South Dakota",1171045873,C
"Trent, South Dakota",1171386541,GA
"Bruce, South Dakota",1171400574,GA
"Alpena, South Dakota",1171747758,C
"Nisland, South Dakota",1170923705,GA
"Frederick, South Dakota",1171895835,C
"Tulare, South Dakota",1171842280,C
"Wessington, South Dakota",1175025556,GA
"Toronto, South Dakota",1171493647,C
"Mellette, South Dakota",1178615423,C
"Hecla, South Dakota",1171897395,GA
"Doland, South Dakota",1175931866,C
"Mission Hill, South Dakota",1171084451,GA
"South Shore, South Dakota",1171569342,C
"Roslyn, South Dakota",1171552693,GA
"Wentworth, South Dakota",1171374965,C
"Peever, South Dakota",1171510235,C
"Kranzburg, South Dakota",1171568876,C
"Hosmer, South Dakota",1171936936,C
"St. Lawrence, South Dakota",1171830254,GA
"Ramona, South Dakota",1171374203,C
"Letcher, South Dakota",1171728244,C
"Columbia, South Dakota",1171873591,C
"Monroe, South Dakota",1171191978,C
"Volin, South Dakota",1171085640,C
"Geddes, South Dakota",1178194326,C
"Delmont, South Dakota",1171734235,GA
"Dimock, South Dakota",1171333226,GA
"Goodwin, South Dakota",1171493113,C
"Conde, South Dakota",1171833983,C
"Isabel, South Dakota",1172221958,C
"Buffalo Gap, South Dakota",1170866013,C
"Spencer, South Dakota",1171254296,C
"Northville, South Dakota",1171841799,C
"Artesian, South Dakota",1171727677,GA
"Astoria, South Dakota",1171491571,C
"Badger, South Dakota",1171691073,C
"Frankfort, South Dakota",1171839823,GA
"Carthage, South Dakota",1171365662,GA
"Cavour, South Dakota",1171719193,C
"Oelrichs, South Dakota",1170830961,GA
"Reliance, South Dakota",1172035557,GA
"Pierpont, South Dakota",1171552138,GA
"Java, South Dakota",1172187551,GA
"Oldham, South Dakota",1171689386,C
"Brandt, South Dakota",1171492008,C
"Lesterville, South Dakota",1174987449,C
"Pringle, South Dakota",1170867841,GA
"McIntosh, South Dakota",1172212821,C
"Claremont, South Dakota",1171875014,C
"Hitchcock, South Dakota",1171721259,GA
"Yale, South Dakota",1171723224,C
"Glenham, South Dakota",1172186781,C
"Midland, South Dakota",1172501273,C
"Ashton, South Dakota",1171833341,GA
"Stockholm, South Dakota",1171500329,C
"Central City, South Dakota",1170887350,C
"Hazel, South Dakota",1171585775,C
"Cresbard, South Dakota",1172019133,C
"Fairfax, South Dakota",1171033179,C
"Harrold, South Dakota",1172077992,C
"Sinai, South Dakota",1172794888,C
"Revillo, South Dakota",1171499429,C
"Wallace, South Dakota",1171569666,C
"Canova, South Dakota",1171367402,GA
"Eden, South Dakota",1171526002,C
"Brentford, South Dakota",1171841432,C
"Westport, South Dakota",1171901648,C
"Fulton, South Dakota",1171361373,C
"Dallas, South Dakota",1171032675,GA
"Claire City, South Dakota",1171507689,GA
"Akaska, South Dakota",1172186262,C
"Fruitdale, South Dakota",1170923011,C
"Sherman, South Dakota",1171247686,Start
"Batesland, South Dakota",1170744958,C
"Herrick, South Dakota",1171033732,C
"Bushnell, South Dakota",1171406064,C
"Utica, South Dakota",1171085137,GA
"Agar, South Dakota",1172079886,GA
"Dante, South Dakota",1171045108,C
"Interior, South Dakota",1171007175,C
"La Bolt, South Dakota",1171497755,C
"Andover, South Dakota",1171550004,C
"Corona, South Dakota",1171508328,C
"Mound City, South Dakota",1172190072,C
"Bradley, South Dakota",1171572525,C
"Fairview, South Dakota",1171202809,C
"Ravinia, South Dakota",1171046539,C
"Fairburn, South Dakota",1170866654,C
"Olivet, South Dakota",1171334198,C
"Quinn, South Dakota",1170879732,C
"Strandburg, South Dakota",1171504573,C
"Wasta, South Dakota",1170881255,GA
"Camp Crook, South Dakota",1170927320,C
"Stratford, South Dakota",1171898792,C
"Ree Heights, South Dakota",1171829184,C
"Brant Lake, South Dakota",1171373119,Stub
"Davis, South Dakota",1171190824,C
"Raymond, South Dakota",1171573903,GA
"Turton, South Dakota",1171842808,C
"Vienna, South Dakota",1171574419,C
"New Witten, South Dakota",1171025731,C
"Orient, South Dakota",1172021123,C
"Nunda, South Dakota",1171373608,C
"Ortley, South Dakota",1171509437,C
"Grenville, South Dakota",1171551065,C
"Lane, South Dakota",1171748216,C
"Morristown, South Dakota",1172214387,C
"Twin Brooks, South Dakota",1171505062,C
"Draper, South Dakota",1172262389,C
"Belvidere, South Dakota",1171005170,GA
"Lake City, South Dakota",1171526403,C
"Wood, South Dakota",1172265617,C
"Erwin, South Dakota",1171692463,C
"Naples, South Dakota",1171573526,Start
"Tolstoy, South Dakota",1172184245,C
"Ward, South Dakota",1171387334,C
"Garden City, South Dakota",1171572925,C
"Dolton, South Dakota",1171191321,C
"Lebanon, South Dakota",1172183776,C
"Altamont, South Dakota",1171491185,C
"Long Lake, South Dakota",1171923098,C
"Broadland, South Dakota",1171718350,GA
"Vilas, South Dakota",1171368083,C
"Virgil, South Dakota",1171721874,C
"Seneca, South Dakota",1172022233,GA
"Rockham, South Dakota",1172021735,GA
"Hetland, South Dakota",1171692948,C
"Marvin, South Dakota",1171498365,GA
"Chelsea, South Dakota",1172018684,C
"Farmer, South Dakota",1171360635,C
"Onaka, South Dakota",1172020514,C
"Wetonka, South Dakota",1171923793,Start
"Bancroft, South Dakota",1171700431,C
"Cottonwood, South Dakota",1171238649,C
"Artas, South Dakota",1172189494,C
"White Rock, South Dakota",1171516026,C
"Buffalo Chip, South Dakota",822710405,Stub
"Albee, South Dakota",1171495758,C
"Butler, South Dakota",1171550464,C
"Verdon, South Dakota",1173742594,C
"Lowry, South Dakota",1172188275,C
"Hillsview, South Dakota",1180344654,C
County (United States),1178988667,GA
Grand Divisions of Tennessee,1175359799,C
"Adams, Tennessee",1165506007,GA
"Adamsville, Tennessee",1168339176,GA
"Alamo, Tennessee",1171606164,C
"Alcoa, Tennessee",1175541926,GA
"Alexandria, Tennessee",1165909679,C
"Algood, Tennessee",1165506444,GA
"Allardt, Tennessee",1165506466,C
"Altamont, Tennessee",1165909785,GA
"Ardmore, Tennessee",1165507436,GA
"Arlington, Tennessee",1179908704,GA
"Ashland City, Tennessee",1178517084,GA
"Athens, Tennessee",1163455851,GA
"Atoka, Tennessee",1175479152,C
"Atwood, Tennessee",1166014722,Start
"Auburntown, Tennessee",1166014753,GA
"Baileyton, Tennessee",1177708982,GA
"Baneberry, Tennessee",1165508328,C
"Bartlett, Tennessee",1177360808,C
"Baxter, Tennessee",1162376837,C
"Bean Station, Tennessee",1162013866,GA
"Beersheba Springs, Tennessee",1171327554,GA
"Bell Buckle, Tennessee",1166015316,GA
"Belle Meade, Tennessee",1179793622,B
"Bells, Tennessee",1165509210,C
"Benton, Tennessee",1166015447,C
"Berry Hill, Tennessee",1175822648,C
"Bethel Springs, Tennessee",1175395956,C
"Big Sandy, Tennessee",1166015664,C
"Blaine, Tennessee",1165536283,GA
"Bluff City, Tennessee",1165536477,C
"Bolivar, Tennessee",1169783842,C
"Braden, Tennessee",1166016117,C
"Bradford, Tennessee",1166016130,C
"Brentwood, Tennessee",1179561469,C
"Brighton, Tennessee",1166016319,C
"Bristol, Tennessee",1162124457,C
"Brownsville, Tennessee",1168692364,GA
"Bruceton, Tennessee",1166016569,C
"Bulls Gap, Tennessee",1166016763,C
"Burlison, Tennessee",1166016837,C
"Burns, Tennessee",1166016856,GA
"Byrdstown, Tennessee",1166016927,GA
"Calhoun, Tennessee",1159233022,GA
"Camden, Tennessee",1165538068,C
"Carthage, Tennessee",1166017369,GA
